bin1_start	bin1_end	bin2_start	bin2_end
44383000	44384000	45203000	45204000
44669000	44670000	45203000	45204000
44786000	44787000	45203000	45204000
44830000	44831000	45203000	45204000
44968000	44969000	45203000	45204000
44990000	44991000	45203000	45204000
44217000	44218000	45203000	45204000
44302000	44303000	45203000	45204000
44742000	44743000	45203000	45204000
44833000	44834000	45203000	45204000
44812000	44813000	45203000	45204000
45152000	45153000	45203000	45204000
44782000	44783000	45203000	45204000
44880000	44881000	45203000	45204000
45080000	45081000	45203000	45204000
45173000	45174000	45203000	45204000
45139000	45140000	45203000	45204000
44340000	44341000	45203000	45204000
44455000	44456000	45203000	45204000
45028000	45029000	45203000	45204000
44215000	44216000	45203000	45204000
44831000	44832000	45203000	45204000
44325000	44326000	45203000	45204000
45124000	45125000	45203000	45204000
44387000	44388000	45203000	45204000
44871000	44872000	45203000	45204000
45135000	45136000	45203000	45204000
44443000	44444000	45203000	45204000
44636000	44637000	45203000	45204000
44807000	44808000	45203000	45204000
44873000	44874000	45203000	45204000
44270000	44271000	45203000	45204000
45174000	45175000	45203000	45204000
44226000	44227000	45203000	45204000
45025000	45026000	45203000	45204000
44211000	44212000	45203000	45204000
44227000	44228000	45203000	45204000
44563000	44564000	45203000	45204000
44564000	44565000	45203000	45204000
44336000	44337000	45203000	45204000
45103000	45104000	45203000	45204000
44744000	44745000	45203000	45204000
44760000	44761000	45203000	45204000
44757000	44758000	45203000	45204000
45038000	45039000	45203000	45204000
44221000	44222000	45203000	45204000
44862000	44863000	45203000	45204000
44634000	44635000	45203000	45204000
44881000	44882000	45203000	45204000
45013000	45014000	45203000	45204000
44804000	44805000	45203000	45204000
45130000	45131000	45203000	45204000
44213000	44214000	45204000	45205000
44999000	45000000	45204000	45205000
44674000	44675000	45204000	45205000
44818000	44819000	45204000	45205000
45003000	45004000	45204000	45205000
44680000	44681000	45204000	45205000
45009000	45010000	45204000	45205000
44531000	44532000	45204000	45205000
44997000	44998000	45204000	45205000
44319000	44320000	45204000	45205000
44327000	44328000	45204000	45205000
45026000	45027000	45204000	45205000
44313000	44314000	45204000	45205000
44632000	44633000	45204000	45205000
44205000	44206000	45204000	45205000
44268000	44269000	45204000	45205000
44848000	44849000	45204000	45205000
45125000	45126000	45204000	45205000
44210000	44211000	45204000	45205000
44247000	44248000	45204000	45205000
44686000	44687000	45204000	45205000
44847000	44848000	45204000	45205000
44207000	44208000	45204000	45205000
44643000	44644000	45204000	45205000
44208000	44209000	45204000	45205000
44289000	44290000	45204000	45205000
44618000	44619000	45204000	45205000
45157000	45158000	45204000	45205000
44288000	44289000	45204000	45205000
44271000	44272000	45204000	45205000
44576000	44577000	45204000	45205000
44315000	44316000	45204000	45205000
44279000	44280000	45204000	45205000
44593000	44594000	45204000	45205000
45001000	45002000	45204000	45205000
44348000	44349000	45204000	45205000
45201000	45202000	45204000	45205000
45192000	45193000	45204000	45205000
45021000	45022000	45204000	45205000
45016000	45017000	45204000	45205000
44287000	44288000	45204000	45205000
44321000	44322000	45204000	45205000
44329000	44330000	45204000	45205000
44687000	44688000	45204000	45205000
45182000	45183000	45204000	45205000
44286000	44287000	45204000	45205000
44265000	44266000	45204000	45205000
45069000	45070000	45204000	45205000
44892000	44893000	45204000	45205000
45127000	45128000	45204000	45205000
45171000	45172000	45204000	45205000
45196000	45197000	45204000	45205000
45178000	45179000	45204000	45205000
45001000	45002000	45205000	45206000
45204000	45205000	45205000	45206000
44348000	44349000	45205000	45206000
45201000	45202000	45205000	45206000
45192000	45193000	45205000	45206000
45021000	45022000	45205000	45206000
45016000	45017000	45205000	45206000
44287000	44288000	45205000	45206000
44321000	44322000	45205000	45206000
44329000	44330000	45205000	45206000
44687000	44688000	45205000	45206000
45182000	45183000	45205000	45206000
44286000	44287000	45205000	45206000
44265000	44266000	45205000	45206000
45069000	45070000	45205000	45206000
44892000	44893000	45205000	45206000
45127000	45128000	45205000	45206000
45171000	45172000	45205000	45206000
45196000	45197000	45205000	45206000
45178000	45179000	45205000	45206000
45172000	45173000	45205000	45206000
44693000	44694000	45205000	45206000
44314000	44315000	45205000	45206000
45177000	45178000	45205000	45206000
45049000	45050000	45205000	45206000
45199000	45200000	45205000	45206000
45200000	45201000	45205000	45206000
44594000	44595000	45205000	45206000
45103000	45104000	45206000	45207000
44744000	44745000	45206000	45207000
44760000	44761000	45206000	45207000
44757000	44758000	45206000	45207000
45038000	45039000	45206000	45207000
44221000	44222000	45206000	45207000
44862000	44863000	45206000	45207000
44634000	44635000	45206000	45207000
44881000	44882000	45206000	45207000
45013000	45014000	45206000	45207000
44804000	44805000	45206000	45207000
45130000	45131000	45206000	45207000
44673000	44674000	45206000	45207000
45104000	45105000	45206000	45207000
44809000	44810000	45206000	45207000
44662000	44663000	45206000	45207000
45092000	45093000	45206000	45207000
44836000	44837000	45206000	45207000
45056000	45057000	45206000	45207000
45188000	45189000	45206000	45207000
44743000	44744000	45206000	45207000
44678000	44679000	45206000	45207000
44712000	44713000	45206000	45207000
44214000	44215000	45206000	45207000
44568000	44569000	45206000	45207000
44280000	44281000	45206000	45207000
44852000	44853000	45206000	45207000
44212000	44213000	45206000	45207000
45202000	45203000	45206000	45207000
44254000	44255000	45206000	45207000
44561000	44562000	45206000	45207000
45093000	45094000	45206000	45207000
45179000	45180000	45206000	45207000
45190000	45191000	45206000	45207000
44241000	44242000	45206000	45207000
44248000	44249000	45206000	45207000
44232000	44233000	45206000	45207000
44310000	44311000	45206000	45207000
44376000	44377000	45206000	45207000
44985000	44986000	45206000	45207000
44711000	44712000	45206000	45207000
44861000	44862000	45206000	45207000
45011000	45012000	45206000	45207000
45110000	45111000	45206000	45207000
44250000	44251000	45206000	45207000
44631000	44632000	45206000	45207000
44312000	44313000	45206000	45207000
44821000	44822000	45206000	45207000
44846000	44847000	45206000	45207000
45131000	45132000	45206000	45207000
44969000	44970000	45206000	45207000
44970000	44971000	45206000	45207000
45070000	45071000	45206000	45207000
44364000	44365000	45206000	45207000
45123000	45124000	45206000	45207000
45183000	45184000	45206000	45207000
44333000	44334000	45206000	45207000
44595000	44596000	45206000	45207000
44330000	44331000	45206000	45207000
44354000	44355000	45206000	45207000
45158000	45159000	45206000	45207000
45187000	45188000	45206000	45207000
44311000	44312000	45206000	45207000
44235000	44236000	45206000	45207000
44299000	44300000	45206000	45207000
44223000	44224000	45206000	45207000
44228000	44229000	45206000	45207000
44863000	44864000	45206000	45207000
44675000	44676000	45206000	45207000
44819000	44820000	45206000	45207000
44242000	44243000	45206000	45207000
45132000	45133000	45206000	45207000
44892000	44893000	45208000	45209000
45127000	45128000	45208000	45209000
45171000	45172000	45208000	45209000
45196000	45197000	45208000	45209000
45205000	45206000	45208000	45209000
45178000	45179000	45208000	45209000
45172000	45173000	45208000	45209000
44693000	44694000	45208000	45209000
44314000	44315000	45208000	45209000
45177000	45178000	45208000	45209000
45049000	45050000	45208000	45209000
45199000	45200000	45208000	45209000
45200000	45201000	45208000	45209000
44594000	44595000	45208000	45209000
44320000	44321000	45208000	45209000
44285000	44286000	45208000	45209000
45050000	45051000	45208000	45209000
44241000	44242000	45209000	45210000
44248000	44249000	45209000	45210000
45206000	45207000	45209000	45210000
44232000	44233000	45209000	45210000
44310000	44311000	45209000	45210000
44376000	44377000	45209000	45210000
44985000	44986000	45209000	45210000
44711000	44712000	45209000	45210000
44861000	44862000	45209000	45210000
45011000	45012000	45209000	45210000
45110000	45111000	45209000	45210000
44250000	44251000	45209000	45210000
44631000	44632000	45209000	45210000
44312000	44313000	45209000	45210000
44821000	44822000	45209000	45210000
44846000	44847000	45209000	45210000
45131000	45132000	45209000	45210000
44969000	44970000	45209000	45210000
44970000	44971000	45209000	45210000
45070000	45071000	45209000	45210000
44364000	44365000	45209000	45210000
45123000	45124000	45209000	45210000
45183000	45184000	45209000	45210000
44333000	44334000	45209000	45210000
44595000	44596000	45209000	45210000
44330000	44331000	45209000	45210000
44354000	44355000	45209000	45210000
45158000	45159000	45209000	45210000
45187000	45188000	45209000	45210000
44311000	44312000	45209000	45210000
44235000	44236000	45209000	45210000
44299000	44300000	45209000	45210000
44223000	44224000	45209000	45210000
44228000	44229000	45209000	45210000
44863000	44864000	45209000	45210000
44675000	44676000	45209000	45210000
44819000	44820000	45209000	45210000
44242000	44243000	45209000	45210000
45132000	45133000	45209000	45210000
44324000	44325000	45209000	45210000
45112000	45113000	45209000	45210000
44598000	44599000	45209000	45210000
44615000	44616000	45209000	45210000
44637000	44638000	45209000	45210000
45170000	45171000	45209000	45210000
44349000	44350000	45209000	45210000
45002000	45003000	45209000	45210000
45027000	45028000	45209000	45210000
45146000	45147000	45209000	45210000
44378000	44379000	45209000	45210000
44665000	44666000	45209000	45210000
44630000	44631000	45209000	45210000
44814000	44815000	45209000	45210000
44374000	44375000	45209000	45210000
45193000	45194000	45209000	45210000
44628000	44629000	45209000	45210000
45147000	45148000	45209000	45210000
44240000	44241000	45209000	45210000
45008000	45009000	45209000	45210000
44296000	44297000	45209000	45210000
44339000	44340000	45209000	45210000
44808000	44809000	45209000	45210000
44272000	44273000	45209000	45210000
44629000	44630000	45209000	45210000
44231000	44232000	45209000	45210000
44627000	44628000	45209000	45210000
45004000	45005000	45209000	45210000
45030000	45031000	45209000	45210000
45047000	45048000	45209000	45210000
44989000	44990000	45209000	45210000
45021000	45022000	45210000	45211000
45016000	45017000	45210000	45211000
44287000	44288000	45210000	45211000
44321000	44322000	45210000	45211000
44329000	44330000	45210000	45211000
44687000	44688000	45210000	45211000
45182000	45183000	45210000	45211000
44286000	44287000	45210000	45211000
44265000	44266000	45210000	45211000
45069000	45070000	45210000	45211000
44892000	44893000	45210000	45211000
45127000	45128000	45210000	45211000
45171000	45172000	45210000	45211000
45196000	45197000	45210000	45211000
45205000	45206000	45210000	45211000
45178000	45179000	45210000	45211000
45172000	45173000	45210000	45211000
44693000	44694000	45210000	45211000
44314000	44315000	45210000	45211000
45177000	45178000	45210000	45211000
45049000	45050000	45210000	45211000
45199000	45200000	45210000	45211000
45200000	45201000	45210000	45211000
44594000	44595000	45210000	45211000
45208000	45209000	45210000	45211000
44320000	44321000	45210000	45211000
44630000	44631000	45211000	45212000
44814000	44815000	45211000	45212000
44374000	44375000	45211000	45212000
45193000	45194000	45211000	45212000
44628000	44629000	45211000	45212000
45147000	45148000	45211000	45212000
44240000	44241000	45211000	45212000
45008000	45009000	45211000	45212000
44296000	44297000	45211000	45212000
44339000	44340000	45211000	45212000
44808000	44809000	45211000	45212000
44272000	44273000	45211000	45212000
44629000	44630000	45211000	45212000
44231000	44232000	45211000	45212000
44627000	44628000	45211000	45212000
45004000	45005000	45211000	45212000
45030000	45031000	45211000	45212000
45047000	45048000	45211000	45212000
44989000	44990000	45211000	45212000
44823000	44824000	45211000	45212000
44602000	44603000	45211000	45212000
44454000	44455000	45211000	45212000
44685000	44686000	45211000	45212000
44996000	44997000	45211000	45212000
45023000	45024000	45211000	45212000
45181000	45182000	45211000	45212000
